"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72"
"21",-0.293296744574057,-0.298175894148795,-0.282765848947073,-0.248645713459648,-0.197394841202462,-0.132299653366122,-0.0624296831191476,0.00192207561346882,0.0504669702431897,0.0772403192892253,0.0887153702102424,0.0935881347291318,0.100536166267318,0.111979654049188,0.114999938780727,0.0943710734846472,0.0349498396619429,-0.0649739445253287,-0.17894141406004,-0.276946720418716,-0.329155061311785,-0.321696405737034,-0.269440595097195,-0.19026377940204,-0.102006592316072,-0.0203786867876238,0.0422133043450329,0.0736468790057829,0.0621397246768923,0.0100457439298865,-0.0613723736941777,-0.129531844478716,-0.17239559139352,-0.184476798006161,-0.179422488575305,-0.171945520731447,-0.176150906895869,-0.192163219677885,-0.206126591874847,-0.20357731107489,-0.170922950730206,-0.11021240812453,-0.0370239074386681,0.0326182287841782,0.083304468537441,0.108431426757409,0.107979196606258,0.0820863033679252,0.0315140138718323,-0.0357370345863594,-0.106995643119865,-0.169512770148715,-0.211276460076633,-0.22732119195255,-0.216595683410632,-0.178090589157395,-0.11299393362538,-0.039944572540645,0.0140968212450924,0.0221183242742615,-0.0365203016541373,-0.140100331155418,-0.249623028429074,-0.326038684192546,-0.338452751836258,-0.301604554004737,-0.2460977532298,-0.20255194009536,-0.191984397194187,-0.190023765051419,-0.158900796693864,-0.0608442906789698
"22",-0.293296746629322,-0.298174200408301,-0.282763899631572,-0.248644369657953,-0.197394384888137,-0.13229990174466,-0.0624303760072286,0.00192119383499637,0.0504661506071361,0.0772397861614375,0.0887152577745589,0.0935884756367007,0.100536891730815,0.111980625782449,0.115001027293255,0.0943721698587596,0.0349508554635364,-0.0649730917366823,-0.178940831116388,-0.276946542369773,-0.329155450784636,-0.321697493173518,-0.269442371168889,-0.190266083756428,-0.102009115319226,-0.0203810740850969,0.0422112897588174,0.0736453428460797,0.0621386425552391,0.0100450106621827,-0.0613728781325362,-0.129532250348258,-0.172396038785437,-0.184477424551433,-0.179423415235159,-0.171946851005829,-0.176152725644509,-0.192165566004862,-0.206129432013146,-0.203580537207472,-0.170926383304872,-0.110215837410361,-0.0370271294712394,0.0326154110175894,0.0833022405109102,0.108429896703817,0.107978346398044,0.0820859873350301,0.031513967555623,-0.0357370926686711,-0.106995945820761,-0.169513500596129,-0.211277745039024,-0.22732303840997,-0.216597943320449,-0.178092959076803,-0.112995985648514,-0.0399459999916699,0.0140960866477739,0.0221181116964424,-0.0365203629754077,-0.140100551396253,-0.24962355090344,-0.326039485038767,-0.33845366873819,-0.301605446906944,-0.246098560209215,-0.202552677417381,-0.191985133257693,-0.190024497230829,-0.158901414985198,-0.060844577694538
"23",-0.293296714736808,-0.298173581682516,-0.282763194522954,-0.24864386735474,-0.197394163322634,-0.132299870581646,-0.0624304222777519,0.001921174923691,0.0504662556571933,0.0772400892265762,0.0887157690597307,0.0935891341173657,0.100537565270997,0.111981151155483,0.115001308285741,0.0943721920274766,0.0349506858823675,-0.0649733455696977,-0.178941107450871,-0.276946836053567,-0.329155812874136,-0.321697994563184,-0.2694430371169,-0.190266887035793,-0.102009976753098,-0.0203818946656865,0.0422105790859349,0.0736447768994422,0.0621382220792329,0.0100447090477908,-0.0613731058579734,-0.129532466893434,-0.17239632370572,-0.184477847276334,-0.179424003885242,-0.171947590655688,-0.176153559859441,-0.192166432184365,-0.206130296734417,-0.203581397762083,-0.170927265540163,-0.110216756978184,-0.0370280583091487,0.0326145457915382,0.0833015518797841,0.108429470166624,0.10797818944303,0.0820860282237484,0.0315140637928907,-0.0357370558715436,-0.106995992021305,-0.169513561061972,-0.211277669589217,-0.227322699056463,-0.216597291840116,-0.178092027628265,-0.112994881009325,-0.0399448577917987,0.0140971237507194,0.0221188941516263,-0.0365199802270185,-0.140100633234204,-0.249624051151587,-0.326040246374194,-0.338454448767806,-0.301606064084367,-0.246098944561898,-0.202552870597545,-0.191985259783259,-0.190024628545724,-0.158901529332465,-0.0608445601104875
"24",-0.293296608494931,-0.298173331325288,-0.282762900300983,-0.248643593060394,-0.197393936290952,-0.132299687980311,-0.0624302724158997,0.0019213080874333,0.0504663925086508,0.0772402484639401,0.0887159503422275,0.0935893149644264,0.100537701110129,0.11198119155092,0.115001236720177,0.094372031886085,0.0349505003009666,-0.0649734783580622,-0.17894114581409,-0.276946781470189,-0.329155709689692,-0.321697907247108,-0.26944300932029,-0.190266937308688,-0.102010098687695,-0.0203820654892942,0.0422103851918091,0.0736445876533663,0.0621380669400442,0.0100446125740724,-0.0613731328903462,-0.129532428111411,-0.1723962367274,-0.184477731225568,-0.179423864957213,-0.171947421312847,-0.1761533395398,-0.192166143592121,-0.206129942130583,-0.203580999672771,-0.170926865587865,-0.110216394900836,-0.0370277538121852,0.0326147936335707,0.0833017633172464,0.108429666068156,0.107978377310472,0.0820862018555852,0.031514204937705,-0.0357369582936991,-0.106995929518022,-0.169513505361806,-0.211277575293539,-0.227322528990782,-0.216597031136543,-0.178091683876386,-0.112994482355914,-0.0399444378493126,0.0140975331008668,0.0221192628033837,-0.0365196789543829,-0.140100411627192,-0.249623902627787,-0.326040145469081,-0.338454355515734,-0.301605948533275,-0.246098795295703,-0.202552694744699,-0.191985079204438,-0.190024461813614,-0.158901386412531,-0.0608444423601953
"25",-0.293296565020265,-0.298173345932673,-0.28276291781131,-0.248643580970829,-0.197393884774261,-0.132299605188601,-0.0624301685709044,0.00192142406016731,0.0504665129785222,0.0772403658547954,0.088716053564065,0.093589388775711,0.100537726135512,0.111981150288417,0.115001128266721,0.0943718741525587,0.0349503299443005,-0.0649736169613026,-0.178941223690061,-0.276946787959281,-0.329155652378673,-0.321697805635142,-0.269442883416482,-0.190266806439341,-0.102009981441677,-0.0203819764403241,0.0422104405656304,0.0736446134065832,0.0621380765100554,0.0100446225566882,-0.0613731110667977,-0.129532388767347,-0.172396179750978,-0.184477656583189,-0.179423766347074,-0.171947285811425,-0.176153148083214,-0.192165882047545,-0.206129612367655,-0.203580620044962,-0.170926470118954,-0.110216018680561,-0.0370274203638766,0.0326150727695155,0.0833019881346163,0.108429841667161,0.107978509092343,0.0820862954069335,0.0315142665068811,-0.0357369162589106,-0.106995884797697,-0.169513425904337,-0.211277421609527,-0.227322277038326,-0.216596685033832,-0.178091276037902,-0.112994069572809,-0.0399440701609514,0.0140978272512005,0.0221194766599081,-0.0365195325385432,-0.140100314008504,-0.249623835009459,-0.326040088917692,-0.338454291955519,-0.301605866309864,-0.246098691110322,-0.202552573656109,-0.191984953307247,-0.190024343990839,-0.158901288491474,-0.0608443751121708
"26",-0.293296543963434,-0.298173390629662,-0.282762968126597,-0.248643602405325,-0.197393868464529,-0.132299562564526,-0.0624301132572364,0.00192148007268195,0.0504665593335608,0.0772403942507034,0.0887160589626903,0.0935893696184326,0.10053768434226,0.11198109092526,0.115001058731016,0.0943718040503832,0.0349502710779253,-0.0649736526267733,-0.178941228290647,-0.276946758269037,-0.329155589803038,-0.32169771559052,-0.269442774213358,-0.190266689165449,-0.102009869902068,-0.0203818835612871,0.0422105083104813,0.0736446564757872,0.0621381022105423,0.0100446415631218,-0.0613730893677921,-0.129532356602219,-0.172396130944306,-0.1844775861043,-0.1794236697859,-0.171947159349304,-0.17615298857766,-0.192165688982019,-0.206129389801329,-0.203580376697491,-0.170926219183407,-0.110215774465145,-0.0370271953871085,0.0326152678745827,0.0833021447807517,0.108429955609856,0.107978582146978,0.0820863354900975,0.031514287189176,-0.0357369009515673,-0.106995863738069,-0.169513390919767,-0.211277367629839,-0.227322203509722,-0.216596596704298,-0.178091182965628,-0.112993985998657,-0.0399440055540037,0.0140978724637755,0.0221195111191535,-0.0365194928209347,-0.140100256935587,-0.249623757002823,-0.326039994931044,-0.338454193847267,-0.30160577373658,-0.246098608360913,-0.202552499648637,-0.191984883319108,-0.190024277837065,-0.158901232938815,-0.0608443438794485
"27",-0.293296543388221,-0.29817343065892,-0.282763014140823,-0.248643633960803,-0.197393879292919,-0.132299557722825,-0.0624300994725937,0.00192149644559266,0.0504665723131096,0.0772403987934382,0.0887160525889506,0.0935893527028605,0.100537660110548,0.111981064351742,0.115001033836301,0.0943717834948622,0.0349502561656115,-0.0649736613249345,-0.178941229629695,-0.27694675036541,-0.32915557004813,-0.321697681915969,-0.26944272736882,-0.190266632956864,-0.102009811154032,-0.0203818298593198,0.0422105521194187,0.0736446885843228,0.0621381238231623,0.0100446557438322,-0.061373079236849,-0.129532346928375,-0.172396117941431,-0.184477566310391,-0.179423640661463,-0.171947119310686,-0.176152937000073,-0.192165626269042,-0.206129317454414,-0.203580297318986,-0.170926136449216,-0.110215692633969,-0.0370271188759577,0.0326153345043903,0.0833021969510891,0.108429990552083,0.107978600267277,0.0820863404023337,0.031514285470722,-0.0357369025983609,-0.106995860317182,-0.169513379172032,-0.211277346073921,-0.2273221728339,-0.216596559984093,-0.178091145666134,-0.112993955417079,-0.0399439863924345,0.0140978802095701,0.022119512172738,-0.0365194898985773,-0.140100245608998,-0.249623735153811,-0.32603996486574,-0.338454161467293,-0.301605743901162,-0.246098583274546,-0.202552478859464,-0.191984864482624,-0.190024260326009,-0.158901218908741,-0.0608443382688861
"28",-0.293296545870696,-0.298173447428741,-0.282763033045169,-0.248643647912606,-0.197393886270712,-0.132299559745249,-0.0624300991242786,0.00192149674900708,0.0504665703253081,0.0772403927738577,0.088716042270512,0.0935893394649109,0.100537646976025,0.111981055026247,0.115001030352546,0.0943717858583442,0.0349502623612732,-0.0649736542513488,-0.178941223304039,-0.276946744799602,-0.329155563651,-0.321697672505327,-0.269442713993396,-0.190266616086889,-0.102009792667533,-0.0203818122198709,0.0422105671371917,0.0736447000043738,0.0621381314646555,0.0100446600810978,-0.0613730772616402,-0.129532345918289,-0.172396116065866,-0.184477561944852,-0.179423633127207,-0.171947108915925,-0.17615292500397,-0.192165614053605,-0.206129305696398,-0.203580285953882,-0.170926124720313,-0.110215679972996,-0.0370271056648135,0.0326153469085185,0.0833022063114202,0.108429995122957,0.107978599818901,0.082086336245445,0.0315142803008834,-0.0357369065107766,-0.106995862294746,-0.169513380149724,-0.211277348425981,-0.227322178718578,-0.216596570424172,-0.178091160539077,-0.112993973509704,-0.0399440058351279,0.0140978617357924,0.0221194974349541,-0.0365194979350006,-0.140100245441115,-0.249623727418574,-0.326039952341993,-0.338454148588352,-0.301605734027346,-0.246098577744985,-0.20255247699115,-0.19198486406625,-0.190024259969734,-0.158901218730027,-0.0608443398945965
"29",-0.29329654882117,-0.298173452381324,-0.28276303861921,-0.24864365323977,-0.197393890994967,-0.132299563932074,-0.0624301029530825,0.00192149304995424,0.0504665664789938,0.0772403885707398,0.0887160379028088,0.0935893355863411,0.100537644700672,0.111981055543187,0.115001033981183,0.0943717919063128,0.034950269128202,-0.0649736488622918,-0.178941220503741,-0.27694674475153,-0.329155565476636,-0.321697674791912,-0.269442715707966,-0.190266616671881,-0.102009792038576,-0.0203818106328167,0.0422105692923586,0.0736447022212664,0.0621381331247167,0.0100446606294835,-0.0613730780807963,-0.129532348045451,-0.17239611913603,-0.184477565588863,-0.179423637320109,-0.171947113996368,-0.176152931654142,-0.19216562283777,-0.206129316599428,-0.203580298361195,-0.170926137449706,-0.110215691846139,-0.037027116001579,0.0326153382737573,0.0833021990571618,0.108429988832652,0.107978594274072,0.0820863314327388,0.0315142763827389,-0.0357369095371424,-0.106995864817346,-0.169513382945467,-0.211277352594112,-0.227322185044348,-0.216596579025365,-0.178091170862224,-0.112993984408661,-0.0399440161951169,0.0140978527005935,0.0221194901795787,-0.0365195032797717,-0.140100249025303,-0.249623729655275,-0.326039953907327,-0.338454150344292,-0.30160573658989,-0.246098581334033,-0.202552481430355,-0.191984868848962,-0.190024264570704,-0.15890122269742,-0.0608443428500029
"30",-0.293296550170166,-0.298173451792371,-0.282763037844262,-0.248643653302138,-0.197393892189337,-0.132299565974582,-0.0624301054897067,0.00192149033583504,0.0504665638666156,0.0772403863159608,0.0887160362784016,0.0935893348891936,0.10053764525147,0.111981057578721,0.115001037390362,0.0943717961904492,0.0349502734025223,-0.0649736456243765,-0.178941218958392,-0.276946745119978,-0.329155567546761,-0.321697678065297,-0.269442719664625,-0.190266620797958,-0.102009795827882,-0.0203818136795745,0.0422105671497723,0.0736447008879556,0.0621381322530364,0.0100446597757076,-0.0613730792469141,-0.129532349726046,-0.172396121408693,-0.184477568514686,-0.179423641068616,-0.171947118852463,-0.176152938008013,-0.192165630952477,-0.206129326378494,-0.203580309338502,-0.170926148807049,-0.110215702728338,-0.0370271257890443,0.0326153299560376,0.0833021923448792,0.108429983697467,0.107978590579903,0.0820863289371142,0.0315142747373899,-0.035736910779417,-0.10699586619825,-0.169513385101132,-0.211277356215515,-0.227322190498891,-0.216596586146669,-0.178091178947876,-0.112993992302738,-0.0399440229435754,0.0140978475373803,0.0221194865248966,-0.0365195059539515,-0.140100251266026,-0.249623731852252,-0.326039956292414,-0.338454153004516,-0.301605739540352,-0.246098584543253,-0.202552484820295,-0.191984872285034,-0.190024267814549,-0.158901225392966,-0.0608443445234613
"31",-0.293296550664809,-0.298173450407828,-0.282763036238863,-0.24864365243903,-0.197393892336504,-0.132299566847387,-0.0624301067337952,0.00192148904237699,0.0504665628132422,0.0772403857420024,0.0887160363222548,0.0935893355792405,0.100537646506142,0.111981059228101,0.115001039229137,0.0943717979858787,0.0349502748946409,-0.0649736446892282,-0.178941218757258,-0.276946745744437,-0.329155569002888,-0.321697680270567,-0.269442722442332,-0.190266623876632,-0.102009798842963,-0.0203818162738115,0.0422105651706978,0.0736446995420431,0.0621381313839728,0.01004465913625,-0.0613730798834043,-0.129532350557818,-0.172396122605692,-0.184477570221275,-0.179423643406705,-0.171947121921692,-0.176152941883923,-0.192165635644548,-0.206129331788186,-0.203580315257429,-0.17092615492117,-0.110215708693216,-0.0370271312949421,0.032615325182013,0.0833021885339025,0.108429980969197,0.107978588890303,0.0820863280771939,0.0315142743455355,-0.0357369110741311,-0.106995866683602,-0.169513385980211,-0.211277357603218,-0.227322192388442,-0.216596588391017,-0.178091181259495,-0.112993994284693,-0.0399440243362082,0.0140978467388122,0.0221194860694949,-0.0365195065253069,-0.140100252305439,-0.249623733476208,-0.326039958381404,-0.338454155246944,-0.301605741678231,-0.246098586457618,-0.202552486531292,-0.191984873907839,-0.190024269351018,-0.158901226670127,-0.0608443451935139
"32",-0.293296550672239,-0.298173449412823,-0.282763035095126,-0.248643651648611,-0.197393892049813,-0.132299566934131,-0.062430107023303,0.00192148871031408,0.0504665625883535,0.0772403857478095,0.0887160366108261,0.0935893361231063,0.100537647198396,0.111981059917184,0.11500103980409,0.0943717983891732,0.0349502751220198,-0.0649736446141324,-0.178941218836151,-0.276946746011064,-0.329155569522648,-0.321697681104262,-0.269442723580921,-0.190266625234402,-0.102009800258453,-0.0203818175650545,0.0422105641205442,0.073644698777331,0.0621381308771924,0.0100446588141665,-0.0613730801047921,-0.129532350770835,-0.172396122910395,-0.184477570707376,-0.17942364413268,-0.171947122913618,-0.176152943135885,-0.192165637128044,-0.206129333461525,-0.203580317066145,-0.170926156797965,-0.110215710557043,-0.0370271330502014,0.0326153236454968,0.0833021873370999,0.108429980189713,0.107978588521885,0.0820863280287614,0.0315142744481776,-0.0357369109857414,-0.106995866718685,-0.169513386191006,-0.21127735798659,-0.227322192901252,-0.216596588958661,-0.178091181775996,-0.112993994623021,-0.0399440244302807,0.0140978468550324,0.0221194862617588,-0.0365195064703881,-0.140100252539807,-0.24962373403301,-0.32603995917482,-0.338454156095633,-0.301605742436513,-0.246098587061087,-0.202552486996854,-0.191984874311568,-0.190024269723447,-0.158901226965346,-0.0608443452891591
"33",-0.293296550586579,-0.298173449002907,-0.282763034633301,-0.248643651294671,-0.197393891851,-0.132299566847764,-0.0624301069934375,0.00192148873666644,0.0504665626612174,0.0772403859060697,0.0887160368587072,0.0935893364259696,0.100537647482811,0.111981060094832,0.115001039830372,0.0943717982720198,0.0349502749217168,-0.064973644813971,-0.178941218989445,-0.276946746116932,-0.329155569625116,-0.321697681265297,-0.269442723831876,-0.190266625570938,-0.102009800640859,-0.0203818179374884,0.0422105638002338,0.0736446985350393,0.0621381307225976,0.0100446587423178,-0.0613730801113482,-0.129532350741907,-0.172396122887617,-0.184477570728189,-0.179423644211813,-0.171947123042054,-0.176152943281789,-0.192165637258104,-0.206129333562287,-0.203580317144941,-0.170926156881622,-0.110215710668597,-0.0370271331887719,0.0326153235053743,0.0833021872432976,0.108429980181342,0.10797858860599,0.0820863281797643,0.0315142746111853,-0.0357369108564559,-0.106995866634856,-0.169513386129962,-0.211277357895037,-0.227322192731453,-0.216596588688533,-0.178091181409324,-0.112993994188082,-0.0399440239688919,0.0140978472927333,0.0221194866173454,-0.0365195062584739,-0.140100252501976,-0.249623734154541,-0.326039959395819,-0.338454156321375,-0.301605742595318,-0.246098587124433,-0.202552486979405,-0.191984874261041,-0.19002426967275,-0.158901226918445,-0.0608443452210791
"34",-0.29329655050929,-0.298173448907916,-0.282763034529614,-0.248643651188483,-0.197393891745698,-0.13229956674428,-0.0624301068914398,0.00192148883851595,0.0504665627652635,0.0772403860132544,0.0887160369616436,0.0935893365077033,0.100537647516847,0.111981060054224,0.115001039710002,0.0943717980919504,0.0349502747270948,-0.0649736449682219,-0.178941219070729,-0.276946746119023,-0.329155569568028,-0.321697681183228,-0.269442723751502,-0.190266625509141,-0.102009800604759,-0.0203818179262762,0.0422105637924592,0.0736446985190251,0.0621381307138155,0.0100446587559216,-0.0613730800672683,-0.129532350666796,-0.172396122788214,-0.184477570611275,-0.179423644075825,-0.171947122876616,-0.176152943068241,-0.192165636981606,-0.206129333223936,-0.203580316762294,-0.170926156487847,-0.110215710297327,-0.0370271328609857,0.0326153237817786,0.0833021874729083,0.108429980372693,0.107978588765179,0.0820863283102948,0.0315142747145078,-0.0357369107746936,-0.106995866560776,-0.169513386041388,-0.211277357763227,-0.227322192537655,-0.216596588433178,-0.178091181112129,-0.112993993885509,-0.0399440236939829,0.014097847519968,0.0221194867899891,-0.036519506135232,-0.140100252417401,-0.249623734095029,-0.326039959344905,-0.33845415626105,-0.301605742513411,-0.246098587017174,-0.202552486851429,-0.191984874124263,-0.190024269541049,-0.1589012268061,-0.0608443451427646
"35",-0.293296550473813,-0.29817344893412,-0.2827630345627,-0.248643651196508,-0.19739389171957,-0.132299566693071,-0.0624301068265103,0.00192148890688317,0.0504665628278591,0.0772403860619325,0.0887160369892878,0.0935893365082213,0.100537647485175,0.111981059988159,0.115001039614685,0.0943717979805415,0.0349502746207421,-0.0649736450457148,-0.178941219104084,-0.276946746102892,-0.329155569506966,-0.321697681088648,-0.269442723636204,-0.190266625386742,-0.102009800489642,-0.0203818178306367,0.042210563863187,0.0736446985665637,0.0621381307469457,0.0100446587864065,-0.0613730800301346,-0.129532350616569,-0.172396122721229,-0.18447757052452,-0.179423643964479,-0.171947122733915,-0.176152942885697,-0.192165636754067,-0.206129332954641,-0.203580316463098,-0.170926156178826,-0.110215709999709,-0.037027132591043,0.0326153240129338,0.0833021876592977,0.108429980513118,0.107978588862956,0.0820863283732471,0.0315142747547519,-0.0357369107432494,-0.106995866524045,-0.169513385985133,-0.211277357673794,-0.227322192408996,-0.216596588270756,-0.178091180932955,-0.112993993716197,-0.0399440235552859,0.014097847620538,0.0221194868582034,-0.0365195060822437,-0.140100252363956,-0.249623734032112,-0.326039959270188,-0.338454156177948,-0.301605742425822,-0.246098586927649,-0.202552486761169,-0.191984874034032,-0.190024269455474,-0.158901226734943,-0.0608443451009211
"36",-0.293296550462888,-0.29817344897413,-0.28276303460941,-0.248643651224097,-0.197393891720635,-0.132299566674876,-0.0624301067982814,0.00192148893664007,0.0504665628513623,0.0772403860727008,0.0887160369838026,0.0935893364862234,0.100537647449662,0.11198105994451,0.115001039568511,0.0943717979373658,0.0349502745859962,-0.064973645067072,-0.178941219108363,-0.276946746087775,-0.329155569471511,-0.321697681033786,-0.26944272356564,-0.190266625307046,-0.102009800410204,-0.0203818177609611,0.0422105639176795,0.0736446986048969,0.0621381307725396,0.0100446588050848,-0.0613730800128108,-0.129532350595487,-0.172396122691731,-0.184477570482571,-0.179423643906866,-0.171947122658257,-0.176152942790477,-0.192165636639391,-0.206129332822997,-0.203580316319384,-0.170926156030272,-0.110215709854347,-0.0370271324563922,0.0326153241299134,0.0833021877523524,0.108429980578827,0.107978588902318,0.0820863283917234,0.0315142747619179,-0.0357369107377187,-0.106995866512965,-0.169513385963852,-0.211277357640234,-0.227322192364049,-0.216596588218498,-0.17809118088065,-0.112993993673534,-0.0399440235283118,0.0140978476323104,0.0221194868618134,-0.0365195060744551,-0.140100252342657,-0.249623733994373,-0.326039959219487,-0.338454156122972,-0.301605742373732,-0.246098586881741,-0.202552486720869,-0.191984873996085,-0.190024269419546,-0.158901226705277,-0.0608443450863384
"37",-0.293296550463379,-0.298173448999201,-0.282763034638207,-0.248643651244366,-0.19739389172872,-0.132299566673988,-0.0624301067926245,0.00192148894311077,0.0504665628549413,0.0772403860703606,0.0887160369744255,0.0935893364708217,0.100537647431376,0.111981059927589,0.115001039555835,0.0943717979300636,0.0349502745834536,-0.0649736450663404,-0.178941219104886,-0.276946746080897,-0.329155569459398,-0.321697681014491,-0.269442723539008,-0.190266625274912,-0.102009800376374,-0.0203818177298438,0.0422105639431875,0.0736446986235921,0.062138130784899,0.0100446588127032,-0.0613730800079724,-0.129532350591154,-0.172396122685334,-0.184477570471813,-0.179423643890376,-0.171947122635625,-0.176152942762237,-0.19216563660656,-0.206129332786612,-0.203580316280487,-0.170926155989924,-0.110215709813941,-0.0370271324179242,0.0326153241638342,0.0833021877786113,0.108429980595323,0.107978588909102,0.0820863283910242,0.0315142747579519,-0.0357369107409496,-0.106995866513096,-0.169513385960178,-0.211277357633623,-0.227322192356087,-0.216596588211017,-0.178091180875726,-0.112993993673296,-0.0399440235334536,0.0140978476232362,0.0221194868524022,-0.0365195060789633,-0.140100252338722,-0.249623733981519,-0.326039959200305,-0.3384541561025,-0.301605742355955,-0.246098586868381,-0.202552486711386,-0.191984873988268,-0.190024269412344,-0.158901226699629,-0.0608443450851751
"38",-0.293296550466001,-0.298173449008821,-0.282763034649034,-0.248643651252987,-0.197393891734101,-0.132299566676995,-0.0624301067944199,0.00192148894141101,0.0504665628522668,0.0772403860658853,0.0887160369681371,0.0935893364636239,0.100537647425086,0.111981059924342,0.115001039556609,0.0943717979344668,0.0349502745897244,-0.0649736450605561,-0.178941219100908,-0.276946746078803,-0.329155569458037,-0.321697681012178,-0.269442723534786,-0.190266625268683,-0.102009800368891,-0.0203818177222905,0.0422105639498605,0.0736446986287213,0.0621381307881089,0.0100446588139276,-0.0613730800084624,-0.129532350592748,-0.172396122687096,-0.184477570472891,-0.179423643890478,-0.171947122635048,-0.176152942761836,-0.192165636607179,-0.206129332788515,-0.203580316283325,-0.170926155992777,-0.110215709815962,-0.0370271324188987,0.0326153241634704,0.0833021877778228,0.108429980593211,0.107978588905454,0.0820863283863263,0.0315142747533176,-0.0357369107446391,-0.106995866515744,-0.169513385962482,-0.211277357636978,-0.227322192361674,-0.216596588219297,-0.178091180886431,-0.112993993685486,-0.039944023545939,0.014097847611691,0.0221194868430783,-0.0365195060848372,-0.140100252340617,-0.24962373397987,-0.326039959196512,-0.338454156098699,-0.301605742353751,-0.246098586868403,-0.202552486713285,-0.19198487399094,-0.19002426941496,-0.158901226701941,-0.0608443450875158
"39",-0.293296550468,-0.298173449010478,-0.28276303465078,-0.248643651255058,-0.197393891736532,-0.132299566679672,-0.0624301067972268,0.00192148893856063,0.050466562849429,0.0772403860631351,0.0887160369657114,0.0935893364619461,0.100537647424766,0.111981059925965,0.115001039560225,0.0943717979395088,0.0349502745950132,-0.0649736450564336,-0.178941219098805,-0.276946746078913,-0.329155569459896,-0.321697681014951,-0.269442723537776,-0.190266625271389,-0.102009800371006,-0.0203818177236937,0.0422105639491103,0.0736446986283875,0.0621381307877805,0.0100446588131672,-0.0613730800099206,-0.129532350594984,-0.172396122690011,-0.184477570476379,-0.179423643894628,-0.171947122640153,-0.176152942768383,-0.192165636615538,-0.206129332798628,-0.203580316294696,-0.170926156004491,-0.110215709827081,-0.0370271324288029,0.032615324155072,0.0833021877709046,0.108429980587611,0.107978588901007,0.082086328382869,0.0315142747506786,-0.0357369107467376,-0.10699586651775,-0.169513385965014,-0.211277357640785,-0.227322192367207,-0.216596588226479,-0.178091180894655,-0.112993993693686,-0.0399440235531928,0.0140978476058823,0.0221194868387867,-0.0365195060879236,-0.140100252342908,-0.249623733981756,-0.326039959198366,-0.338454156100858,-0.301605742356422,-0.246098586871635,-0.202552486716966,-0.19198487399481,-0.190024269418675,-0.158901226705086,-0.0608443450896102
"40",-0.293296550468876,-0.298173449009489,-0.282763034649569,-0.248643651254581,-0.197393891737063,-0.132299566680939,-0.0624301067988872,0.00192148893681819,0.0504665628478864,0.0772403860620369,0.0887160369652446,0.0935893364622371,0.10053764742588,0.111981059927879,0.115001039562764,0.0943717979423346,0.0349502745976261,-0.0649736450545812,-0.17894121909807,-0.276946746079431,-0.329155569461582,-0.321697681017557,-0.269442723540995,-0.190266625274864,-0.102009800374333,-0.020381817726511,0.0422105639469763,0.0736446986269132,0.0621381307867466,0.0100446588122653,-0.0613730800109459,-0.129532350596325,-0.172396122691799,-0.184477570478723,-0.179423643897666,-0.171947122644049,-0.176152942773328,-0.192165636621633,-0.206129332805776,-0.203580316302597,-0.17092615601265,-0.110215709834969,-0.0370271324359974,0.0326153241488846,0.0833021877659258,0.108429980583909,0.107978588898503,0.0820863283813332,0.0315142747497419,-0.035736910747479,-0.106995866518667,-0.169513385966445,-0.211277357643016,-0.227322192370341,-0.216596588230352,-0.178091180898839,-0.112993993697535,-0.0399440235562254,0.0140978476038008,0.0221194868374435,-0.0365195060890345,-0.140100252344222,-0.24962373398349,-0.326039959200517,-0.338454156103239,-0.301605742358859,-0.246098586874032,-0.202552486719307,-0.191984873997125,-0.190024269420874,-0.158901226706914,-0.0608443450906447
"41",-0.293296550469102,-0.298173449008372,-0.282763034648265,-0.248643651253768,-0.197393891736938,-0.132299566681316,-0.062430106799528,0.00192148893613616,0.0504665628473677,0.077240386061852,0.0887160369654799,0.0935893364628861,0.100537647426843,0.111981059928996,0.115001039563883,0.0943717979433288,0.0349502745983892,-0.064973645054135,-0.178941219098011,-0.276946746079816,-0.329155569462451,-0.321697681018915,-0.269442723542767,-0.190266625276893,-0.10200980037638,-0.0203818177283298,0.042210563945533,0.0736446986258804,0.0621381307860496,0.0100446588117667,-0.0613730800113829,-0.129532350596833,-0.172396122692502,-0.184477570479733,-0.179423643899064,-0.171947122645891,-0.176152942775639,-0.192165636624399,-0.206129332808935,-0.203580316306035,-0.170926156016205,-0.11021570983846,-0.0370271324392435,0.0326153241460575,0.0833021877636845,0.108429980582349,0.107978588897603,0.0820863283809537,0.0315142747496334,-0.0357369107475645,-0.106995866518905,-0.169513385966939,-0.211277357643795,-0.227322192371365,-0.216596588231514,-0.178091180899963,-0.112993993698397,-0.0399440235566933,0.0140978476036975,0.0221194868375139,-0.0365195060891107,-0.140100252344682,-0.249623733984401,-0.326039959201777,-0.338454156104607,-0.301605742360139,-0.246098586875134,-0.202552486720249,-0.191984873998001,-0.190024269421702,-0.158901226707594,-0.0608443450909574
