Dates,Hour,DK_1_price_day_ahead,IT_NORD_price_day_ahead,SE_1_price_day_ahead
2015-01-29,5,27.41,51.39,27.42
2015-01-29,6,28.77,57.03,28.77
2015-01-29,7,29.05,62.99,29.05
2015-01-29,8,28.89,62.18,28.89
2015-01-29,9,28.81,58.44,28.81
2015-01-29,10,28.84,54.0,28.84
2015-01-29,11,28.63,50.73,28.63
2015-01-29,12,28.56,50.03,28.56
2015-01-29,13,28.84,51.8,28.84
2015-01-29,14,28.88,52.64,28.88
2015-01-29,15,29.17,54.07,29.17
2015-01-29,16,30.02,62.49,30.02
2015-01-29,17,29.75,60.48,29.75
2015-01-29,18,29.16,55.76,29.16
2015-01-29,19,28.67,52.79,28.67
2015-01-29,20,28.39,50.75,28.39
2015-01-29,21,28.05,48.1,28.05
2015-01-29,22,26.48,45.0,26.48
2015-01-29,23,26.6,39.99,26.6
2015-01-30,0,26.23,37.27,26.23
2015-01-30,1,26.42,35.0,26.42
2015-01-30,2,26.29,33.44,26.29
2015-01-30,3,26.72,33.73,26.72
2015-01-30,4,28.33,35.75,28.33
2015-01-30,5,30.16,45.0,30.16
2015-01-30,6,32.64,51.76,32.64
2015-01-30,7,39.92,62.74,32.95
2015-01-30,8,35.87,61.38,32.78
2015-01-30,9,32.56,59.7,32.56
2015-01-30,10,32.26,53.01,32.26
2015-01-30,11,31.18,49.66,31.18
2015-01-30,12,30.79,49.7,30.79
2015-01-30,13,30.75,50.31,30.75
2015-01-30,14,30.66,51.35,30.66
2015-01-30,15,30.94,51.19,30.94
2015-01-30,16,32.28,60.99,32.28
2015-01-30,17,31.4,59.52,31.4
2015-01-30,18,30.62,54.87,30.62
2015-01-30,19,29.53,52.88,29.53
2015-01-30,20,29.06,50.51,29.06
2015-01-30,21,28.79,45.5,28.79
2015-01-30,22,27.67,42.3,27.67
2015-01-30,23,27.92,44.0,27.92
2015-01-31,0,27.2,40.31,27.2
2015-01-31,1,26.95,38.07,26.95
2015-01-31,2,26.7,36.5,26.7
2015-01-31,3,26.79,36.4,26.79
2015-01-31,4,27.01,39.9,27.01
2015-01-31,5,27.22,46.76,27.22
2015-01-31,6,27.6,55.46,27.6
2015-01-31,7,28.32,60.24,28.32
2015-01-31,8,28.8,61.73,28.8
2015-01-31,9,29.0,54.55,29.0
2015-01-31,10,28.79,50.71,28.79
2015-01-31,11,28.41,49.99,28.41
2015-01-31,12,28.23,47.63,28.23
2015-01-31,13,28.19,49.65,28.19
2015-01-31,14,28.47,50.55,28.47
2015-01-31,15,29.09,52.14,29.09
2015-01-31,16,29.67,60.99,29.67
2015-01-31,17,29.38,64.99,29.38
2015-01-31,18,28.8,59.98,28.8
2015-01-31,19,28.29,52.5,28.29
2015-01-31,20,28.01,50.0,28.01
2015-01-31,21,27.82,48.72,27.82
2015-01-31,22,26.25,45.5,26.25
2015-01-31,23,27.04,43.5,27.04
2015-02-01,0,26.32,38.24,26.32
2015-02-01,1,25.98,35.0,25.98
2015-02-01,2,25.63,31.34,25.63
2015-02-01,3,25.78,30.0,25.78
2015-02-01,4,25.99,30.21,25.99
2015-02-01,5,26.16,32.04,26.16
2015-02-01,6,26.48,35.34,26.48
2015-02-01,7,27.84,38.61,27.84
2015-02-01,8,28.4,40.5,28.4
2015-02-01,9,28.59,40.63,28.59
2015-02-01,10,28.61,40.89,28.61
2015-02-01,11,28.49,40.29,28.49
2015-02-01,12,28.24,36.13,28.24
2015-02-01,13,28.21,32.8,28.21
2015-02-01,14,28.47,35.0,28.47
2015-02-01,15,29.02,38.61,29.02
2015-02-01,16,29.64,49.85,29.64
2015-02-01,17,29.67,57.28,29.67
2015-02-01,18,29.42,58.5,29.42
2015-02-01,19,28.59,55.45,28.59
2015-02-01,20,28.36,51.32,28.36
2015-02-01,21,28.18,45.73,28.18
2015-02-01,22,26.92,41.6,26.92
2015-02-01,23,27.23,37.0,27.23
2015-02-02,0,26.38,34.0,26.38
2015-02-02,1,26.19,32.58,26.19
2015-02-02,2,26.21,31.0,26.21
2015-02-02,3,26.24,32.0,26.89
2015-02-02,4,27.47,36.03,28.35
2015-02-02,5,31.02,51.0,30.99
2015-02-02,6,36.3,59.98,32.03
2015-02-02,7,45.44,67.31,32.02
2015-02-02,8,45.19,65.5,32.07
2015-02-02,9,37.23,62.0,32.05
2015-02-02,10,32.5,60.39,31.96
2015-02-02,11,31.84,54.91,31.84
2015-02-02,12,32.41,53.81,32.03
2015-02-02,13,32.0,55.01,32.0
2015-02-02,14,31.12,55.69,32.53
2015-02-02,15,32.26,58.0,32.72
2015-02-02,16,41.64,65.6,32.52
2015-02-02,17,38.49,70.79,31.89
2015-02-02,18,31.42,65.35,32.07
2015-02-02,19,30.74,60.37,30.74
2015-02-02,20,30.37,60.99,30.37
2015-02-02,21,29.73,56.86,29.73
2015-02-02,22,29.22,53.16,29.22
2015-02-02,23,28.75,50.15,28.75
2015-02-03,0,28.23,46.01,28.23
2015-02-03,1,28.05,44.71,28.05
2015-02-03,2,28.08,42.07,28.08
2015-02-03,3,28.21,41.39,28.21
2015-02-03,4,29.42,47.6,29.42
2015-02-03,5,31.87,56.85,31.87
2015-02-03,6,45.95,65.62,33.61
2015-02-03,7,51.13,72.0,34.55
2015-02-03,8,51.18,71.32,36.17
2015-02-03,9,49.91,74.27,35.4
2015-02-03,10,37.91,70.12,34.65
2015-02-03,11,34.64,65.25,34.64
2015-02-03,12,35.65,63.01,34.83
2015-02-03,13,35.0,62.99,35.0
2015-02-03,14,37.17,62.51,37.17
2015-02-03,15,49.09,61.44,38.8
2015-02-03,16,58.63,66.58,40.56
2015-02-03,17,59.84,84.0,37.44
2015-02-03,18,40.77,76.0,34.93
2015-02-03,19,33.07,63.87,33.07
2015-02-03,20,31.23,60.99,31.23
2015-02-03,21,30.3,56.87,30.3
2015-02-03,22,29.46,53.62,29.46
2015-02-03,23,29.76,46.49,29.76
2015-02-04,0,29.3,45.0,29.3
2015-02-04,1,29.12,45.13,29.12
2015-02-04,2,29.18,42.5,29.18
2015-02-04,3,29.76,41.92,29.76
2015-02-04,4,31.08,44.6,31.08
2015-02-04,5,35.82,52.54,35.82
2015-02-04,6,49.7,61.78,49.7
2015-02-04,7,61.76,69.89,61.76
2015-02-04,8,61.09,67.93,61.09
2015-02-04,9,59.63,69.5,59.63
2015-02-04,10,54.96,66.5,44.93
2015-02-04,11,52.71,63.33,44.48
2015-02-04,12,52.25,58.0,46.82
2015-02-04,13,46.22,59.0,46.22
2015-02-04,14,48.36,58.47,48.36
2015-02-04,15,48.72,58.34,48.72
2015-02-04,16,59.37,65.35,59.37
2015-02-04,17,61.63,85.0,61.63
2015-02-04,18,44.27,68.17,44.27
2015-02-04,19,36.88,60.75,36.88
2015-02-04,20,34.39,56.43,34.39
2015-02-04,21,31.82,55.0,31.82
2015-02-04,22,30.47,52.0,30.47
2015-02-04,23,30.29,45.92,30.29
2015-02-05,0,29.82,43.5,29.82
2015-02-05,1,29.6,44.94,29.6
2015-02-05,2,29.54,41.5,29.54
2015-02-05,3,29.8,41.0,29.8
2015-02-05,4,30.77,43.5,30.77
2015-02-05,5,35.78,52.57,35.78
2015-02-05,6,49.97,60.36,40.48
2015-02-05,7,60.57,69.21,38.07
2015-02-05,8,57.89,69.57,34.69
2015-02-05,9,50.78,74.16,33.74
2015-02-05,10,48.76,70.0,33.24
2015-02-05,11,48.18,62.5,31.79
2015-02-05,12,46.3,58.0,31.9
2015-02-05,13,36.02,58.5,31.9
2015-02-05,14,35.64,57.5,32.17
2015-02-05,15,39.71,56.0,32.1
2015-02-05,16,50.32,62.65,31.89
2015-02-05,17,46.45,75.0,31.16
2015-02-05,18,34.97,65.63,30.89
2015-02-05,19,31.09,59.05,31.09
2015-02-05,20,30.55,56.17,30.55
2015-02-05,21,29.72,53.7,29.72
2015-02-05,22,29.01,50.1,29.01
2015-02-05,23,28.73,45.73,28.73
2015-02-06,0,28.14,43.0,28.14
2015-02-06,1,27.75,43.0,27.75
2015-02-06,2,27.73,40.02,27.73
2015-02-06,3,28.23,39.05,28.23
2015-02-06,4,29.02,42.73,29.02
2015-02-06,5,29.82,50.64,30.52
2015-02-06,6,35.56,59.11,30.77
2015-02-06,7,40.67,66.95,31.1
2015-02-06,8,45.51,65.92,31.14
2015-02-06,9,38.6,65.35,31.03
2015-02-06,10,34.39,63.44,30.89
2015-02-06,11,31.28,57.11,30.78
2015-02-06,12,30.77,54.44,30.77
2015-02-06,13,30.44,56.0,30.44
2015-02-06,14,30.36,55.91,30.36
2015-02-06,15,30.64,55.33,30.64
2015-02-06,16,44.08,61.17,30.67
2015-02-06,17,41.87,66.37,30.35
2015-02-06,18,29.94,62.65,29.94
2015-02-06,19,29.42,56.87,29.42
2015-02-06,20,29.13,55.0,29.13
2015-02-06,21,28.7,53.0,28.7
2015-02-06,22,28.31,50.0,28.31
2015-02-06,23,27.78,52.94,27.78
2015-02-07,0,27.33,46.62,27.33
2015-02-07,1,26.65,45.5,26.65
2015-02-07,2,26.28,42.0,26.28
2015-02-07,3,26.08,41.36,26.08
2015-02-07,4,25.91,45.25,25.91
2015-02-07,5,25.53,49.0,26.09
2015-02-07,6,26.86,56.01,26.86
2015-02-07,7,27.06,59.21,27.06
2015-02-07,8,27.45,62.17,27.45
2015-02-07,9,27.6,59.98,27.6
2015-02-07,10,27.27,55.78,27.27
2015-02-07,11,26.68,53.5,26.68
2015-02-07,12,20.27,50.0,26.13
2015-02-07,13,19.18,48.58,25.79
2015-02-07,14,19.96,50.0,25.84
2015-02-07,15,21.57,55.0,26.57
2015-02-07,16,27.74,60.0,27.74
2015-02-07,17,27.81,65.99,27.81
2015-02-07,18,26.31,65.99,27.1
2015-02-07,19,21.71,59.64,26.17
2015-02-07,20,15.01,54.87,26.19
2015-02-07,21,14.25,50.62,25.76
2015-02-07,22,9.56,47.94,24.77
2015-02-07,23,-5.0,51.17,25.53
2015-02-08,0,-1.12,46.12,25.04
2015-02-08,1,-4.78,41.36,24.79
2015-02-08,2,-2.4,40.0,24.83
2015-02-08,3,-7.32,36.48,25.01
2015-02-08,4,-0.9,36.81,25.34
2015-02-08,5,-6.8,39.2,25.53
2015-02-08,6,0.08,41.0,25.66
2015-02-08,7,13.15,41.11,25.89
2015-02-08,8,18.96,48.2,26.23
2015-02-08,9,16.43,48.0,26.89
2015-02-08,10,18.65,46.0,27.08
2015-02-08,11,19.93,44.2,26.89
2015-02-08,12,24.83,40.0,26.86
2015-02-08,13,26.51,37.42,26.97
2015-02-08,14,26.79,34.83,27.12
2015-02-08,15,26.66,38.6,28.13
2015-02-08,16,29.94,45.43,30.25
2015-02-08,17,28.7,56.4,30.42
2015-02-08,18,28.43,60.99,29.86
2015-02-08,19,28.12,55.34,28.29
2015-02-08,20,26.93,49.56,27.48
2015-02-08,21,26.35,48.0,27.04
2015-02-08,22,16.84,43.13,26.31
2015-02-08,23,16.42,41.92,26.08
2015-02-09,0,14.95,39.0,25.51
2015-02-09,1,11.5,39.2,25.25
2015-02-09,2,13.86,36.57,25.38
2015-02-09,3,9.81,35.61,25.91
2015-02-09,4,9.88,41.59,26.29
2015-02-09,5,22.28,52.0,27.11
2015-02-09,6,29.17,67.25,29.17
2015-02-09,7,28.82,77.99,29.96
2015-02-09,8,28.68,78.99,30.0
2015-02-09,9,28.6,81.61,30.0
2015-02-09,10,28.53,76.16,29.79
2015-02-09,11,28.61,67.02,29.52
2015-02-09,12,28.58,65.99,29.42
2015-02-09,13,28.56,67.25,29.35
2015-02-09,14,28.44,67.25,29.37
2015-02-09,15,28.51,67.93,29.81
2015-02-09,16,28.83,71.68,30.78
2015-02-09,17,28.79,87.2,30.27
2015-02-09,18,28.72,76.13,29.85
2015-02-09,19,28.47,67.25,28.81
2015-02-09,20,28.33,61.73,28.33
2015-02-09,21,27.85,55.77,27.85
2015-02-09,22,27.12,51.3,27.12
2015-02-09,23,25.36,49.3,25.36
2015-02-10,0,25.32,47.21,25.32
2015-02-10,1,25.19,46.11,25.19
2015-02-10,2,25.57,43.43,25.57
2015-02-10,3,26.02,43.25,26.02
2015-02-10,4,27.03,47.28,27.03
2015-02-10,5,28.23,58.59,28.23
2015-02-10,6,28.76,67.48,30.22
2015-02-10,7,28.97,77.38,30.5
2015-02-10,8,28.94,77.92,30.32
2015-02-10,9,28.89,77.38,30.28
2015-02-10,10,28.85,72.38,29.94
2015-02-10,11,28.81,65.0,29.45
2015-02-10,12,28.79,61.79,29.31
2015-02-10,13,28.77,64.49,29.14
2015-02-10,14,28.67,67.21,29.26
2015-02-10,15,28.81,67.21,29.52
2015-02-10,16,29.78,71.68,30.4
2015-02-10,17,29.5,87.3,30.2
2015-02-10,18,29.03,75.01,29.48
2015-02-10,19,28.62,69.32,28.62
2015-02-10,20,28.46,60.03,28.46
2015-02-10,21,28.09,55.0,28.09
2015-02-10,22,27.34,51.53,27.34
2015-02-10,23,26.71,52.55,26.71
2015-02-11,0,26.23,49.21,26.23
2015-02-11,1,26.04,45.54,26.04
2015-02-11,2,26.13,45.43,26.13
2015-02-11,3,26.57,46.0,26.57
2015-02-11,4,27.7,49.85,27.7
2015-02-11,5,30.95,62.4,29.44
2015-02-11,6,55.49,67.48,30.77
2015-02-11,7,49.21,73.56,30.85
2015-02-11,8,51.08,70.0,30.81
2015-02-11,9,50.75,66.0,30.77
2015-02-11,10,50.79,63.73,30.58
2015-02-11,11,46.32,57.0,29.94
2015-02-11,12,46.31,54.79,29.73
2015-02-11,13,46.25,61.01,29.9
2015-02-11,14,46.27,61.24,30.11
2015-02-11,15,46.25,63.78,30.5
2015-02-11,16,53.98,68.1,30.84
2015-02-11,17,52.43,83.23,30.66
2015-02-11,18,46.27,74.08,30.32
2015-02-11,19,43.99,67.19,28.99
2015-02-11,20,31.15,63.95,28.93
2015-02-11,21,28.22,61.37,28.22
2015-02-11,22,27.6,59.64,27.6
2015-02-11,23,26.81,62.2,26.81
2015-02-12,0,26.51,54.49,26.51
2015-02-12,1,26.26,52.57,26.26
2015-02-12,2,26.31,52.4,26.31
2015-02-12,3,26.75,50.33,26.75
2015-02-12,4,27.31,52.81,27.31
2015-02-12,5,37.12,65.38,28.3
2015-02-12,6,43.93,67.75,29.0
2015-02-12,7,55.57,73.99,29.08
2015-02-12,8,54.9,69.99,29.02
2015-02-12,9,52.52,64.26,28.93
2015-02-12,10,48.76,62.37,28.93
2015-02-12,11,44.63,55.34,28.97
2015-02-12,12,43.9,55.27,29.05
2015-02-12,13,43.92,59.05,29.25
2015-02-12,14,44.38,59.41,29.56
2015-02-12,15,48.76,62.49,29.65
2015-02-12,16,57.58,66.4,29.94
2015-02-12,17,70.27,82.33,29.92
2015-02-12,18,44.05,73.29,29.84
2015-02-12,19,44.94,64.35,30.08
2015-02-12,20,39.86,62.88,29.81
2015-02-12,21,35.68,62.4,29.15
2015-02-12,22,28.19,55.99,28.19
2015-02-12,23,27.75,49.85,27.75
2015-02-13,0,27.36,46.34,27.36
2015-02-13,1,26.96,44.3,26.96
2015-02-13,2,27.01,43.0,27.01
2015-02-13,3,27.44,42.56,27.44
2015-02-13,4,27.79,44.67,27.79
2015-02-13,5,29.05,55.24,29.05
2015-02-13,6,35.82,59.06,29.05
2015-02-13,7,57.84,65.99,29.53
2015-02-13,8,47.03,64.6,29.7
2015-02-13,9,41.9,59.32,29.78
2015-02-13,10,42.97,56.26,29.67
2015-02-13,11,38.05,54.02,29.22
2015-02-13,12,33.45,52.67,29.05
2015-02-13,13,32.06,55.55,29.05
2015-02-13,14,32.41,56.0,29.04
2015-02-13,15,29.99,58.9,29.09
2015-02-13,16,32.41,62.14,29.11
2015-02-13,17,30.06,69.0,29.07
2015-02-13,18,28.51,65.1,28.93
2015-02-13,19,28.21,58.0,28.33
2015-02-13,20,27.8,58.19,27.8
2015-02-13,21,27.59,54.62,27.59
2015-02-13,22,27.15,52.9,27.15
2015-02-13,23,27.5,62.14,27.5
2015-02-14,0,27.2,60.27,27.2
2015-02-14,1,27.09,53.65,27.09
2015-02-14,2,27.01,52.95,27.01
2015-02-14,3,27.02,50.33,27.02
2015-02-14,4,27.31,54.31,27.31
2015-02-14,5,27.17,58.4,27.17
2015-02-14,6,26.95,58.4,26.95
2015-02-14,7,27.24,60.93,27.24
2015-02-14,8,27.61,63.97,27.61
2015-02-14,9,27.76,59.64,27.76
2015-02-14,10,27.86,56.23,27.86
2015-02-14,11,27.7,54.48,27.7
2015-02-14,12,27.65,52.96,27.65
2015-02-14,13,27.48,54.02,27.48
2015-02-14,14,27.46,55.34,27.46
2015-02-14,15,27.65,60.37,27.65
2015-02-14,16,28.23,64.22,28.23
2015-02-14,17,28.2,71.6,28.33
2015-02-14,18,27.79,72.0,27.79
2015-02-14,19,27.43,64.83,27.43
2015-02-14,20,26.94,61.02,26.94
2015-02-14,21,26.59,60.99,26.59
2015-02-14,22,26.52,54.95,26.52
2015-02-14,23,26.87,53.28,26.87
2015-02-15,0,26.39,48.0,26.39
2015-02-15,1,26.18,42.32,26.18
2015-02-15,2,26.1,40.43,26.1
2015-02-15,3,26.01,36.65,26.01
2015-02-15,4,26.08,39.0,26.08
2015-02-15,5,26.17,40.15,26.17
2015-02-15,6,26.29,40.32,26.29
2015-02-15,7,26.55,41.97,26.55
2015-02-15,8,26.67,49.35,26.67
2015-02-15,9,26.38,55.23,26.38
2015-02-15,10,26.39,55.26,26.39
2015-02-15,11,25.93,55.34,25.93
2015-02-15,12,25.45,53.48,25.45
2015-02-15,13,25.35,55.33,25.35
2015-02-15,14,25.66,56.65,25.66
2015-02-15,15,26.56,60.4,26.56
2015-02-15,16,27.39,61.02,27.39
2015-02-15,17,27.51,67.9,27.51
2015-02-15,18,27.24,68.99,27.24
2015-02-15,19,26.86,61.49,26.86
2015-02-15,20,26.5,56.57,26.5
2015-02-15,21,26.34,55.46,26.34
2015-02-15,22,25.95,53.47,25.95
2015-02-15,23,26.08,44.78,26.08
2015-02-16,0,25.53,41.97,25.53
2015-02-16,1,25.35,40.15,25.35
2015-02-16,2,25.63,38.2,25.63
2015-02-16,3,25.89,38.03,25.89
2015-02-16,4,26.49,42.07,26.49
2015-02-16,5,27.5,55.41,27.5
2015-02-16,6,28.0,61.62,28.0
2015-02-16,7,28.28,65.39,28.28
2015-02-16,8,28.24,63.96,28.51
2015-02-16,9,28.52,61.69,28.52
2015-02-16,10,28.42,60.76,28.42
2015-02-16,11,28.22,58.65,28.22
2015-02-16,12,28.16,57.13,28.16
2015-02-16,13,28.13,59.83,28.13
2015-02-16,14,28.12,59.64,28.27
2015-02-16,15,28.25,60.08,28.49
2015-02-16,16,29.31,60.99,29.31
2015-02-16,17,28.42,68.0,29.18
2015-02-16,18,28.35,65.0,28.63
2015-02-16,19,27.99,60.99,27.99
2015-02-16,20,27.7,58.74,27.7
2015-02-16,21,27.48,57.28,27.48
2015-02-16,22,27.21,53.4,27.21
2015-02-16,23,26.34,44.16,26.34
2015-02-17,0,26.14,41.0,26.14
2015-02-17,1,26.09,40.48,26.09
2015-02-17,2,26.17,38.35,26.17
2015-02-17,3,26.72,37.0,26.72
2015-02-17,4,27.5,41.97,27.5
2015-02-17,5,28.04,49.99,28.04
2015-02-17,6,48.16,59.0,29.0
2015-02-17,7,54.22,63.21,29.17
2015-02-17,8,48.78,60.0,29.12
2015-02-17,9,46.76,57.24,29.09
2015-02-17,10,44.43,55.62,28.96
2015-02-17,11,42.27,50.13,28.93
2015-02-17,12,36.38,49.85,28.72
2015-02-17,13,37.39,53.28,28.57
2015-02-17,14,28.52,54.36,28.52
2015-02-17,15,28.32,56.84,28.32
2015-02-17,16,28.74,59.97,28.74
2015-02-17,17,28.57,64.09,28.57
2015-02-17,18,28.91,62.76,28.09
2015-02-17,19,26.86,58.87,27.68
2015-02-17,20,27.32,55.86,27.32
2015-02-17,21,26.83,53.71,26.83
2015-02-17,22,26.01,47.99,26.01
2015-02-17,23,25.41,54.73,25.41
2015-02-18,0,24.91,45.8,24.91
2015-02-18,1,24.66,42.43,24.66
2015-02-18,2,24.76,41.97,24.76
2015-02-18,3,25.57,41.97,25.57
2015-02-18,4,26.29,48.07,26.29
2015-02-18,5,27.52,56.43,27.52
2015-02-18,6,28.28,59.64,28.51
2015-02-18,7,28.7,64.34,29.61
2015-02-18,8,28.41,63.86,29.82
2015-02-18,9,28.14,60.3,29.8
2015-02-18,10,27.96,60.0,29.53
2015-02-18,11,27.87,53.2,28.44
2015-02-18,12,27.81,52.88,27.97
2015-02-18,13,27.78,54.67,27.78
2015-02-18,14,27.71,55.4,27.71
2015-02-18,15,27.75,60.96,27.75
2015-02-18,16,27.91,63.1,28.53
2015-02-18,17,27.92,70.38,28.53
2015-02-18,18,27.71,66.3,27.71
2015-02-18,19,27.25,60.99,27.25
2015-02-18,20,26.84,60.99,26.84
2015-02-18,21,26.08,59.0,26.08
2015-02-18,22,25.0,56.92,25.0
2015-02-18,23,23.86,54.3,23.86
2015-02-19,0,23.0,48.0,23.0
2015-02-19,1,22.69,45.5,22.69
2015-02-19,2,22.9,42.32,22.9
2015-02-19,3,23.95,42.32,23.95
2015-02-19,4,25.0,49.79,25.0
2015-02-19,5,26.29,57.55,26.29
2015-02-19,6,27.16,60.5,27.16
2015-02-19,7,27.38,64.01,27.38
2015-02-19,8,27.26,60.84,27.26
2015-02-19,9,27.24,57.28,27.24
2015-02-19,10,27.12,55.08,27.12
2015-02-19,11,26.96,48.46,26.96
2015-02-19,12,26.89,49.85,26.89
2015-02-19,13,26.82,52.9,26.82
2015-02-19,14,26.79,55.65,26.79
2015-02-19,15,26.87,62.0,26.87
2015-02-19,16,27.24,64.7,27.24
2015-02-19,17,27.29,73.24,27.29
2015-02-19,18,27.11,66.96,27.11
2015-02-19,19,26.61,60.99,26.61
2015-02-19,20,26.31,61.62,26.31
2015-02-19,21,25.78,59.05,25.78
2015-02-19,22,24.63,55.08,24.63
2015-02-19,23,22.61,52.23,22.61
2015-02-20,0,22.15,48.87,22.15
2015-02-20,1,22.09,44.0,22.09
2015-02-20,2,22.52,42.07,22.52
2015-02-20,3,23.48,42.13,23.48
2015-02-20,4,24.6,49.85,24.6
2015-02-20,5,25.81,56.93,25.81
2015-02-20,6,26.85,61.38,26.85
2015-02-20,7,27.02,66.65,27.02
2015-02-20,8,26.99,62.22,26.99
2015-02-20,9,27.01,58.6,27.01
2015-02-20,10,26.88,56.14,26.88
2015-02-20,11,26.66,50.59,26.66
2015-02-20,12,26.5,50.59,26.5
2015-02-20,13,26.51,51.76,26.51
2015-02-20,14,26.49,56.24,26.49
2015-02-20,15,26.63,61.65,26.63
2015-02-20,16,27.07,64.41,27.07
2015-02-20,17,27.18,73.34,27.18
2015-02-20,18,26.91,65.62,26.91
2015-02-20,19,26.39,60.86,26.39
2015-02-20,20,26.2,58.71,26.2
2015-02-20,21,25.98,55.63,25.98
2015-02-20,22,25.55,49.38,25.55
2015-02-20,23,25.46,48.86,25.46
2015-02-21,0,25.11,45.1,25.11
2015-02-21,1,25.09,41.5,25.09
2015-02-21,2,24.94,40.74,24.94
2015-02-21,3,24.96,40.21,24.96
2015-02-21,4,24.88,41.39,24.88
2015-02-21,5,25.08,48.06,25.08
2015-02-21,6,25.69,48.86,25.69
2015-02-21,7,26.06,51.67,26.06
2015-02-21,8,26.38,52.5,26.38
2015-02-21,9,26.7,53.31,26.7
2015-02-21,10,26.67,53.45,26.67
2015-02-21,11,26.17,48.86,26.17
2015-02-21,12,25.98,46.0,25.98
2015-02-21,13,25.97,41.94,25.97
2015-02-21,14,26.18,45.2,26.18
2015-02-21,15,26.36,47.8,26.36
2015-02-21,16,26.82,52.01,26.82
2015-02-21,17,26.91,62.49,26.91
2015-02-21,18,26.64,62.85,26.64
2015-02-21,19,26.25,54.03,26.25
2015-02-21,20,26.03,48.86,26.03
2015-02-21,21,25.86,46.9,25.86
2015-02-21,22,25.35,46.42,25.35
2015-02-21,23,25.32,54.55,25.32
2015-02-22,0,25.03,45.28,25.03
2015-02-22,1,24.81,41.18,24.81
2015-02-22,2,24.72,41.0,24.72
2015-02-22,3,24.76,41.0,24.76
2015-02-22,4,24.98,42.69,24.98
2015-02-22,5,25.13,45.0,25.13
2015-02-22,6,25.33,48.0,25.33
2015-02-22,7,25.88,41.5,25.88
2015-02-22,8,26.11,53.56,26.11
2015-02-22,9,26.22,64.11,26.22
2015-02-22,10,26.18,62.85,26.18
2015-02-22,11,25.84,55.77,25.84
2015-02-22,12,25.52,52.33,25.52
2015-02-22,13,25.31,52.35,25.31
2015-02-22,14,25.05,53.98,25.05
2015-02-22,15,25.87,54.71,25.87
2015-02-22,16,26.51,57.49,26.51
2015-02-22,17,26.72,62.59,26.72
2015-02-22,18,26.52,65.0,26.52
2015-02-22,19,26.07,61.25,26.07
2015-02-22,20,26.02,57.0,26.02
2015-02-22,21,25.54,55.33,25.54
2015-02-22,22,25.07,50.97,25.07
2015-02-22,23,18.62,41.3,23.66
2015-02-23,0,16.53,39.18,22.35
2015-02-23,1,14.09,38.18,22.13
2015-02-23,2,11.9,36.39,22.2
2015-02-23,3,12.25,36.39,22.58
2015-02-23,4,18.18,41.23,23.2
2015-02-23,5,25.64,53.07,25.64
2015-02-23,6,26.61,56.35,26.61
2015-02-23,7,26.73,62.75,26.73
2015-02-23,8,26.71,56.59,26.71
2015-02-23,9,26.69,54.86,26.69
2015-02-23,10,26.65,53.79,26.65
2015-02-23,11,26.61,51.99,26.61
2015-02-23,12,26.59,51.92,26.59
2015-02-23,13,26.63,52.0,26.63
2015-02-23,14,26.64,54.14,26.64
2015-02-23,15,26.7,56.99,26.7
2015-02-23,16,27.13,61.24,27.13
2015-02-23,17,27.28,64.11,27.28
2015-02-23,18,26.95,62.76,26.95
2015-02-23,19,26.55,59.37,26.55
2015-02-23,20,26.38,59.35,26.38
2015-02-23,21,26.1,55.01,26.1
2015-02-23,22,24.93,53.98,24.93
2015-02-23,23,24.98,44.1,24.98
2015-02-24,0,24.64,40.95,24.64
2015-02-24,1,23.9,38.43,23.9
2015-02-24,2,24.0,36.28,24.0
2015-02-24,3,24.91,35.4,24.91
2015-02-24,4,24.98,39.66,24.98
2015-02-24,5,26.18,54.48,26.18
2015-02-24,6,26.94,58.65,26.94
2015-02-24,7,27.01,63.15,27.01
2015-02-24,8,26.86,59.4,26.86
2015-02-24,9,26.8,57.24,26.8
2015-02-24,10,26.67,58.12,26.67
2015-02-24,11,26.5,54.48,26.5
2015-02-24,12,26.42,53.98,26.42
2015-02-24,13,26.35,53.23,26.35
2015-02-24,14,26.33,54.36,26.33
2015-02-24,15,26.3,57.8,26.3
2015-02-24,16,26.66,59.97,26.66
2015-02-24,17,26.79,66.97,26.79
2015-02-24,18,26.55,62.85,26.55
2015-02-24,19,26.17,58.67,26.17
2015-02-24,20,25.92,55.8,25.92
2015-02-24,21,25.37,53.28,25.37
2015-02-24,22,24.6,50.08,24.6
2015-02-24,23,23.51,45.93,23.51
2015-02-25,0,23.12,39.92,23.12
2015-02-25,1,22.99,39.5,22.99
2015-02-25,2,23.26,36.28,23.26
2015-02-25,3,24.19,35.54,24.19
2015-02-25,4,25.17,39.95,25.17
2015-02-25,5,26.16,49.5,26.16
2015-02-25,6,27.25,56.99,27.25
2015-02-25,7,27.61,63.0,27.61
2015-02-25,8,27.59,59.34,27.59
2015-02-25,9,27.55,56.99,27.55
2015-02-25,10,27.31,55.56,27.31
2015-02-25,11,27.22,53.55,27.22
2015-02-25,12,27.11,53.18,27.11
2015-02-25,13,27.18,56.0,27.18
2015-02-25,14,27.27,57.62,27.27
2015-02-25,15,27.08,59.68,27.08
2015-02-25,16,28.03,60.08,28.03
2015-02-25,17,65.07,69.0,28.71
2015-02-25,18,50.3,64.0,28.14
2015-02-25,19,48.98,58.67,27.14
2015-02-25,20,26.82,56.99,26.82
